trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,1176189,2,12.200,9.500,1616,18196,-1072
1,1179189,2,12.200,9.500,1932,18476,-936
1,1181189,2,12.200,9.500,2092,18404,-1040
1,1184189,2,12.200,9.500,1600,18000,-1712
1,1186189,2,12.200,9.500,1612,17516,-1948
1,1189189,2,12.200,9.500,1464,16724,-2460
1,1191189,2,12.200,9.500,1564,16148,-2616
1,1194189,2,12.200,9.500,1312,15348,-2880
1,1196189,2,12.200,9.500,1232,15436,-3304
1,1199189,2,12.200,9.500,824,15112,-3652
1,1201189,2,12.200,9.500,968,15176,-3228
1,1204189,2,12.200,9.500,812,15404,-3040
1,1206189,2,12.200,9.500,544,15712,-2736
1,1209189,2,12.200,9.500,-88,16040,-2252
1,1211189,2,12.200,9.500,-476,16416,-1932
1,1214189,2,12.200,9.500,-668,16792,-1188
1,1216189,2,12.200,9.500,-440,16948,-952
1,1219189,2,12.200,9.500,292,16924,-700
1,1221189,2,12.200,9.500,544,16848,-1004
1,1224189,2,12.200,9.500,640,16448,-1032
1,1226189,2,12.200,9.500,584,16020,-1472
1,1229189,2,12.200,9.500,620,15640,-2104
1,1231189,2,12.200,9.500,652,15336,-2412
1,1234189,2,12.200,9.500,1168,14948,-2796
1,1236189,2,12.200,9.500,1268,15416,-3004
1,1239189,2,12.200,9.500,1328,15364,-3324
1,1241189,2,12.200,9.500,872,15388,-3244
1,1244189,2,12.200,9.500,424,15752,-3028
1,1246189,2,12.200,9.500,80,16184,-2920
1,1249189,2,12.200,9.500,212,16708,-2408
1,1251189,2,12.200,9.500,384,17040,-2060
1,1254189,2,12.200,9.500,1548,17828,-1616
1,1256189,2,12.200,9.500,1784,17972,-1468
1,1259189,2,12.200,9.500,2152,17916,-1416
1,1261189,2,12.200,9.500,2080,17852,-1416
1,1264189,2,12.200,9.500,1916,17292,-1700
1,1266189,2,12.200,9.500,1572,16908,-1868
1,1269189,2,12.200,9.500,1104,16208,-2052
1,1271189,2,12.200,9.500,844,15716,-2164
1,1274189,2,12.200,9.500,468,15448,-2020
1,1276189,2,12.200,9.500,48,15016,-2412
1,1279189,2,12.200,9.500,-96,14884,-2324
1,1281189,2,12.200,9.500,-16,14876,-2708
1,1284189,2,12.200,9.500,64,15132,-2604
1,1286189,2,12.200,9.500,224,15312,-2372
1,1289189,2,12.200,9.500,316,15936,-2084
1,1291189,2,12.200,9.500,392,15964,-1972
