trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,3024186,2,17.200,14.500,1340,16292,-1944
1,3027186,2,17.200,14.500,1500,16264,-2216
1,3029186,2,17.200,14.500,1452,16260,-2136
1,3032186,2,17.200,14.500,1360,16256,-2032
1,3034186,2,17.200,14.500,1356,16300,-1960
1,3037186,2,17.200,14.500,1440,16244,-2152
1,3039186,2,17.200,14.500,1424,16244,-2036
1,3042186,2,17.200,14.500,1392,16284,-2060
1,3044186,2,17.200,14.500,1500,16224,-2076
1,3047186,2,17.200,14.500,1440,16292,-1932
1,3049186,2,17.200,14.500,1548,16316,-1972
1,3052186,2,17.200,14.500,1424,16328,-2052
1,3054186,2,17.200,14.500,1400,16260,-1928
1,3057186,2,17.200,14.500,1360,16276,-2012
1,3059186,2,17.200,14.500,1320,16328,-2060
1,3062186,2,17.200,14.500,1292,16268,-1944
1,3064186,2,17.200,14.500,1304,16284,-1972
1,3067186,2,17.200,14.500,1444,16228,-1856
1,3069186,2,17.200,14.500,1312,16232,-2048
1,3072186,2,17.200,14.500,1304,16140,-1968
1,3074186,2,17.200,14.500,1360,16140,-1864
1,3077186,2,17.200,14.500,1272,16136,-1980
1,3079186,2,17.200,14.500,1408,16268,-2012
1,3082186,2,17.200,14.500,1336,16248,-1900
1,3084186,2,17.200,14.500,1256,16240,-2060
1,3087186,2,17.200,14.500,1424,16320,-2064
1,3089186,2,17.200,14.500,1456,16240,-1892
1,3092186,2,17.200,14.500,1424,16228,-1988
1,3094186,2,17.200,14.500,1264,16220,-1976
1,3097186,2,17.200,14.500,1352,16232,-2100
1,3099186,2,17.200,14.500,1332,16272,-2040
1,3102186,2,17.200,14.500,1292,16292,-1996
1,3104186,2,17.200,14.500,1312,16296,-1988
1,3107186,2,17.200,14.500,1356,16332,-1984
1,3109186,2,17.200,14.500,1552,16240,-2092
1,3112186,2,17.200,14.500,1348,16260,-2076
1,3114186,2,17.200,14.500,1492,16300,-2044
1,3117186,2,17.200,14.500,1468,16176,-1988
1,3119186,2,17.200,14.500,1240,16252,-2004
1,3122186,2,17.200,14.500,1340,16208,-1872
1,3124186,2,17.200,14.500,1384,16272,-1960
1,3127186,2,17.200,14.500,1348,16284,-1988
1,3129186,2,17.200,14.500,1348,16224,-2132
1,3132186,2,17.200,14.500,1424,16284,-1992
1,3134186,2,17.200,14.500,1488,16208,-2096
1,3137186,2,17.200,14.500,1332,16316,-2036
1,3139186,2,17.200,14.500,1404,16264,-2108
1,3142186,2,17.200,14.500,1272,16156,-2044
1,3144186,2,17.200,14.500,1280,16268,-2052
1,3147186,2,17.200,14.500,1384,16204,-1900
1,3149186,2,17.200,14.500,1428,16268,-2016
1,3152186,2,17.200,14.500,1384,16244,-2192
1,3154186,2,17.200,14.500,1392,16316,-2060
1,3157186,2,17.200,14.500,1336,16196,-2108
