trial,t_us,phase,x_cm,y_cm,ax,ay,az,,,,,,,
2,1440188,2,17.200,4.500,1984,16184,-1348,,,,,,,
2,1442188,2,17.200,4.500,2132,16204,-1368,,,,,,,
2,1445188,2,17.200,4.500,2164,16304,-1272,,,,,,,
2,1447188,2,17.200,4.500,2032,16340,-1388,,,,,,,
2,1450188,2,17.200,4.500,1820,16388,-1320,,,,,,,
2,1452188,2,17.200,4.500,1444,16468,-1492,,,,,,,
2,1455188,2,17.200,4.500,1468,16360,-1592,,,,,,,
2,1457188,2,17.200,4.500,1244,16224,-1656,,,,,,,
2,1460188,2,17.200,4.500,1056,16024,-1736,,,,,,,
2,1462188,2,17.200,4.500,1108,16140,-1764,,,,,,,
2,1465188,2,17.200,4.500,1280,16204,-2064,,,,,,,
2,1467188,2,17.200,4.500,1440,15956,-1840,,,,,,,
2,1470188,2,17.200,4.500,1652,16156,-1948,,,,,,,
2,1472188,2,17.200,4.500,1608,16040,-1996,,,,,,,
2,1475188,2,17.200,4.500,1736,16084,-1792,,,,,,,
2,1477188,2,17.200,4.500,1840,16128,-1564,,,,,,,
2,1480188,2,17.200,4.500,1844,16304,-1512,,,,,,,
2,1482188,2,17.200,4.500,1848,16364,-1568,,,,,,,
2,1485188,2,17.200,4.500,1820,16268,-1512,,,,,,,
2,1487188,2,17.200,4.500,1820,16460,-1436,,,,,,,
2,1490188,2,17.200,4.500,1756,16380,-1436,,,,,,,
2,1492188,2,17.200,4.500,1700,16420,-1508,,,,,,,
2,1495188,2,17.200,4.500,1580,16388,-1528,,,,,,,
2,1497188,2,17.200,4.500,1400,16292,-1668,,,,,,,
2,1500188,2,17.200,4.500,1444,16344,-1704,,,,,,,
2,1502188,2,17.200,4.500,1324,16180,-1872,,,,,,,
2,1505188,2,17.200,4.500,1588,15976,-1600,,,,,,,
2,1507188,2,17.200,4.500,1416,16092,-1568,,,,,,,
2,1510188,2,17.200,4.500,1648,16196,-1812,,,,,,,
2,1512188,2,17.200,4.500,1792,16136,-1672,,,,,,,
2,1515188,2,17.200,4.500,1864,16220,-1584,,,,,,,
2,1517188,2,17.200,4.500,1844,16324,-1712,,,,,,,
2,1520188,2,17.200,4.500,1872,16244,-1712,,,,,,,
2,1522188,2,17.200,4.500,1636,16172,-1700,,,,,,,
2,1525188,2,17.200,4.500,1464,16196,-1576,,,,,,,
2,1527188,2,17.200,4.500,1224,16220,-1652,,,,,,,
2,1530188,2,17.200,4.500,1068,16168,-1756,,,,,,,
2,1532188,2,17.200,4.500,1144,16216,-1764,,,,,,,
2,1535188,2,17.200,4.500,1288,16220,-1628,,,,,,,
2,1537188,2,17.200,4.500,1368,16224,-1684,,,,,,,
2,1540188,2,17.200,4.500,1588,16200,-1672,,,,,,,
2,1542188,2,17.200,4.500,1748,16244,-1504,,,,,,,
2,1545188,2,17.200,4.500,1776,16200,-1676,,,,,,,
2,1547188,2,17.200,4.500,1928,16284,-1604,,,,,,,
2,1550188,2,17.200,4.500,1840,16264,-1448,,,,,,,
2,1552188,2,17.200,4.500,1876,16228,-1516,,,,,,,
2,1555188,2,17.200,4.500,1780,16256,-1372,,,,,,,
2,1557188,2,17.200,4.500,1672,16296,-1564,,,,,,,
2,1560188,2,17.200,4.500,1536,16360,-1716,,,,,,,
2,1562188,2,17.200,4.500,1456,16328,-1464,,,,,,,
2,1565188,2,17.200,4.500,1520,16264,-1960,,,,,,,
2,1567188,2,17.200,4.500,1512,16264,-1768,,,,,,,
2,1570188,2,17.200,4.500,1652,16156,-1856,,,,,,,
2,1572188,2,17.200,4.500,1572,16244,-1776,,,,,,,
2,1575188,2,17.200,4.500,1704,16252,-1732,,,,,,,
2,1577188,2,17.200,4.500,1644,16172,-1672,,,,,,,
2,1580188,2,17.200,4.500,1492,16104,-1556,,,,,,,
2,1582188,2,17.200,4.500,1608,16140,-1628,,,,,,,
2,1585188,2,17.200,4.500,1628,16196,-1712,,,,,,,
2,1587188,2,17.200,4.500,1816,16184,-1540,,,,,,,
2,1590188,2,17.200,4.500,1768,16184,-1408,,,,,,,
2,1592188,2,17.200,4.500,1772,16328,-1596,,,,,,,
2,1595188,2,17.200,4.500,1748,16376,-1452,,,,,,,
2,1597188,2,17.200,4.500,1600,16224,-1380,,,,,,,
2,1600188,2,17.200,4.500,1508,16260,-1304,,,,,,,
2,1602188,2,17.200,4.500,1444,16296,-1480,,,,,,,
2,1605188,2,17.200,4.500,1372,16268,-1716,,,,,,,
2,1607188,2,17.200,4.500,1416,16192,-1512,,,,,,,
2,1610188,2,17.200,4.500,1584,16256,-1672,,,,,,,
2,1612188,2,17.200,4.500,1516,16152,-1692,,,,,,,
2,1615188,2,17.200,4.500,1624,16168,-1760,,,,,,,
2,1617188,2,17.200,4.500,1880,16240,-1848,,,,,,,
2,1620188,2,17.200,4.500,1772,16160,-1844,,,,,,,
2,1622188,2,17.200,4.500,1688,16264,-1788,,,,,,,
2,1625188,2,17.200,4.500,1736,16212,-1748,,,,,,,
2,1627188,2,17.200,4.500,1504,16268,-1712,,,,,,,
2,1630188,2,17.200,4.500,1516,16284,-1792,,,,,,,
2,1632188,2,17.200,4.500,1368,16088,-1592,,,,,,,
2,1635188,2,17.200,4.500,1496,16284,-1560,,,,,,,
2,1637188,2,17.200,4.500,1660,16368,-1468,,,,,,,
2,1640188,2,17.200,4.500,1616,16196,-1388,,,,,,,
2,1642188,2,17.200,4.500,1832,16408,-1480,,,,,,,
2,1645188,2,17.200,4.500,1700,16208,-1456,,,,,,,
2,1647188,2,17.200,4.500,1676,16336,-1636,,,,,,,
2,1650188,2,17.200,4.500,1604,16300,-1620,,,,,,,
2,1652188,2,17.200,4.500,1600,16136,-1408,,,,,,,
2,1655188,2,17.200,4.500,1568,16240,-1704,,,,,,,
2,1657188,2,17.200,4.500,1568,16076,-1764,,,,,,,
2,1660188,2,17.200,4.500,1540,16152,-1680,,,,,,,
2,1662188,2,17.200,4.500,1488,16092,-1868,,,,,,,
2,1665188,2,17.200,4.500,1612,16164,-1604,,,,,,,
2,1667188,2,17.200,4.500,1596,16340,-1644,,,,,,,
2,1670188,2,17.200,4.500,1632,16152,-1724,,,,,,,
2,1672188,2,17.200,4.500,1576,16284,-1692,,,,,,,
2,1675188,2,17.200,4.500,1648,16376,-1748,,,,,,,
2,1677188,2,17.200,4.500,1660,16276,-1536,,,,,,,
2,1680188,2,17.200,4.500,1524,16288,-1564,,,,,,,
2,1682188,2,17.200,4.500,1596,16180,-1564,,,,,,,
2,1685188,2,17.200,4.500,1504,16156,-1664,,,,,,,
2,1687188,2,17.200,4.500,1688,16332,-1492,,,,,,,
2,1690188,2,17.200,4.500,1672,16320,-1576,,,,,,,
2,1692188,2,17.200,4.500,1660,16268,-1580,,,,,,,
2,1695188,2,17.200,4.500,1732,16204,-1700,,,,,,,
2,1697188,2,17.200,4.500,1716,16172,-1520,,,,,,,
2,1700188,2,17.200,4.500,1644,16232,-1552,,,,,,,
2,1702188,2,17.200,4.500,1696,16200,-1604,,,,,,,
2,1705188,2,17.200,4.500,1524,16236,-1796,,,,,,,
2,1707188,2,17.200,4.500,1680,16192,-1512,,,,,,,
2,1710188,2,17.200,4.500,1612,16260,-1624,,,,,,,
2,1712188,2,17.200,4.500,1528,16232,-1852,,,,,,,
2,1715188,2,17.200,4.500,1600,16252,-1616,,,,,,,
2,1717188,2,17.200,4.500,1744,16140,-1584,,,,,,,
2,1720188,2,17.200,4.500,1592,16148,-1612,,,,,,,
2,1722188,2,17.200,4.500,1512,16376,-1712,,,,,,,
2,1725188,2,17.200,4.500,1380,16136,-1716,,,,,,,
2,1727188,2,17.200,4.500,1604,16080,-1568,,,,,,,
2,1730188,2,17.200,4.500,1560,16204,-1744,,,,,,,
2,1732188,2,17.200,4.500,1552,16156,-1640,,,,,,,
2,1735188,2,17.200,4.500,1508,16244,-1676,,,,,,,
2,1737188,2,17.200,4.500,1652,16252,-1664,,,,,,,
2,1740188,2,17.200,4.500,1680,16348,-1436,,,,,,,
2,1742188,2,17.200,4.500,1576,16240,-1612,,,,,,,
2,1745188,2,17.200,4.500,1704,16368,-1636,,,,,,,
2,1747188,2,17.200,4.500,1840,16320,-1472,,,,,,,
2,1750188,2,17.200,4.500,1616,16368,-1556,,,,,,,
2,1752188,2,17.200,4.500,1684,16292,-1628,,,,,,,
2,1755188,2,17.200,4.500,1460,16184,-1612,,,,,,,
2,1757188,2,17.200,4.500,1508,16296,-1580,,,,,,,
2,1760188,2,17.200,4.500,1576,16344,-1728,,,,,,,
2,1762188,2,17.200,4.500,1464,15976,-1796,,,,,,,
2,1765188,2,17.200,4.500,1600,16320,-1720,,,,,,,
2,1767188,2,17.200,4.500,1564,16176,-1640,,,,,,,
2,1770188,2,17.200,4.500,1584,16152,-1704,,,,,,,
2,1772188,2,17.200,4.500,1692,16224,-1868,,,,,,,
2,1775188,2,17.200,4.500,1664,16280,-1704,,,,,,,
2,1777188,2,17.200,4.500,1684,16112,-1604,,,,,,,
2,1780188,2,17.200,4.500,1648,16316,-1696,,,,,,,
2,1782188,2,17.200,4.500,1560,16200,-1540,,,,,,,
2,1785188,2,17.200,4.500,1580,16312,-1464,,,,,,,
2,1787188,2,17.200,4.500,1564,16216,-1640,,,,,,,
2,1790188,2,17.200,4.500,1624,16236,-1404,,,,,,,
2,1792188,2,17.200,4.500,1592,16352,-1536,,,,,,,
2,1795188,2,17.200,4.500,1688,16176,-1688,,,,,,,
2,1797188,2,17.200,4.500,1648,16220,-1704,,,,,,,
2,1800188,2,17.200,4.500,1684,16292,-1548,,,,,,,
2,1802188,2,17.200,4.500,1692,16188,-1644,,,,,,,
2,1805188,2,17.200,4.500,1544,16224,-1680,,,,,,,
2,1807188,2,17.200,4.500,1700,16228,-1536,,,,,,,
2,1810188,2,17.200,4.500,1628,16116,-1640,,,,,,,
2,1812188,2,17.200,4.500,1664,16256,-1812,,,,,,,
2,1815188,2,17.200,4.500,1604,16244,-1776,,,,,,,
2,1817188,2,17.200,4.500,1668,16192,-1816,,,,,,,
2,1820188,2,17.200,4.500,1544,16204,-1672,,,,,,,
2,1822188,2,17.200,4.500,1552,16272,-1776,,,,,,,
2,1825188,2,17.200,4.500,1460,16288,-1636,,,,,,,
2,1827188,2,17.200,4.500,1568,16220,-1628,,,,,,,
2,1830188,2,17.200,4.500,1604,16216,-1640,,,,,,,
2,1832188,2,17.200,4.500,1528,16208,-1592,,,,,,,
2,1835188,2,17.200,4.500,1572,16168,-1676,,,,,,,
2,1837188,2,17.200,4.500,1668,16240,-1536,,,,,,,
2,1840188,2,17.200,4.500,1688,16176,-1544,,,,,,,
2,1842188,2,17.200,4.500,1612,16212,-1664,,,,,,,
2,1845188,2,17.200,4.500,1684,16244,-1640,,,,,,,
2,1847188,2,17.200,4.500,1756,16192,-1692,,,,,,,
2,1850188,2,17.200,4.500,1692,16296,-1532,,,,,,,
2,1852188,2,17.200,4.500,1636,16212,-1464,,,,,,,
2,1855188,2,17.200,4.500,1532,16196,-1620,,,,,,,
2,1857188,2,17.200,4.500,1640,16344,-1604,,,,,,,
2,1860188,2,17.200,4.500,1460,16272,-1812,,,,,,,
2,1862188,2,17.200,4.500,1648,16164,-1744,,,,,,,
2,1865188,2,17.200,4.500,1600,16264,-1672,,,,,,,
2,1867188,2,17.200,4.500,1512,16152,-1640,,,,,,,
2,1870188,2,17.200,4.500,1636,16192,-1564,,,,,,,
2,1872188,2,17.200,4.500,1616,16228,-1680,,,,,,,
2,1875188,2,17.200,4.500,1700,16056,-1600,,,,,,,
2,1877188,2,17.200,4.500,1636,16304,-1548,,,,,,,
2,1880188,2,17.200,4.500,1716,16184,-1660,,,,,,,
2,1882188,2,17.200,4.500,1724,16196,-1588,,,,,,,
2,1885188,2,17.200,4.500,1608,16116,-1532,,,,,,,
2,1887188,2,17.200,4.500,1660,16260,-1624,,,,,,,
2,1890188,2,17.200,4.500,1580,16288,-1584,,,,,,,
2,1892188,2,17.200,4.500,1568,16268,-1460,,,,,,,
2,1895188,2,17.200,4.500,1520,16248,-1684,,,,,,,
2,1897188,2,17.200,4.500,1500,16188,-1400,,,,,,,
2,1900188,2,17.200,4.500,1624,16252,-1676,,,,,,,
2,1902188,2,17.200,4.500,1720,16276,-1456,,,,,,,
2,1905188,2,17.200,4.500,1604,16328,-1548,,,,,,,
2,1907188,2,17.200,4.500,1508,16252,-1660,,,,,,,
2,1910188,2,17.200,4.500,1576,16204,-1652,,,,,,,
2,1912188,2,17.200,4.500,1636,16176,-1756,,,,,,,
2,1915188,2,17.200,4.500,1628,16220,-1548,,,,,,,
2,1917188,2,17.200,4.500,1652,16128,-1540,,,,,,,
2,1920188,2,17.200,4.500,1596,16192,-1764,,,,,,,
2,1922188,2,17.200,4.500,1584,16200,-1704,,,,,,,
2,1925188,2,17.200,4.500,1580,16248,-1600,,,,,,,
2,1927188,2,17.200,4.500,1616,16208,-1796,,,,,,,
2,1930188,2,17.200,4.500,1584,16212,-1676,,,,,,,
2,1932188,2,17.200,4.500,1636,16204,-1712,,,,,,,
2,1935188,2,17.200,4.500,1632,16376,-1572,,,,,,,
2,1937188,2,17.200,4.500,1596,16180,-1704,,,,,,,
2,1940188,2,17.200,4.500,1664,16344,-1560,,,,,,,
2,1942188,2,17.200,4.500,1480,16156,-1544,,,,,,,
2,1945188,2,17.200,4.500,1640,16228,-1604,,,,,,,
2,1947188,2,17.200,4.500,1660,16296,-1620,,,,,,,
2,1950188,2,17.200,4.500,1632,16156,-1660,,,,,,,
2,1952188,2,17.200,4.500,1616,16328,-1600,,,,,,,
2,1955188,2,17.200,4.500,1704,16356,-1480,,,,,,,
2,1957188,2,17.200,4.500,1544,16180,-1708,,,,,,,
2,1960188,2,17.200,4.500,1636,16188,-1580,,,,,,,
2,1962188,2,17.200,4.500,1476,16184,-1792,,,,,,,
2,1965188,2,17.200,4.500,1484,16124,-1732,,,,,,,
2,1967188,2,17.200,4.500,1660,16212,-1720,,,,,,,
2,1970188,2,17.200,4.500,1568,16168,-1676,,,,,,,
2,1972188,2,17.200,4.500,1608,16372,-1824,,,,,,,
2,1975188,2,17.200,4.500,1620,16408,-1668,,,,,,,
2,1977188,2,17.200,4.500,1624,16164,-1588,,,,,,,
2,1980188,2,17.200,4.500,1600,16288,-1644,,,,,,,
2,1982188,2,17.200,4.500,1708,16292,-1412,,,,,,,
2,1985188,2,17.200,4.500,1624,16252,-1640,,,,,,,
2,1987188,2,17.200,4.500,1648,16256,-1648,,,,,,,
2,1990188,2,17.200,4.500,1760,16108,-1560,,,,,,,
2,1992188,2,17.200,4.500,1704,16308,-1628,,,,,,,
2,1995188,2,17.200,4.500,1608,16184,-1624,,,,,,,
2,1997188,2,17.200,4.500,1504,16184,-1604,,,,,,,
2,2000188,2,17.200,4.500,1664,16316,-1524,,,,,,,
2,2002188,2,17.200,4.500,1680,16220,-1732,,,,,,,
2,2005188,2,17.200,4.500,1520,16240,-1656,,,,,,,
2,2007188,2,17.200,4.500,1512,16212,-1620,,,,,,,
2,2010188,2,17.200,4.500,1548,16280,-1688,,,,,,,
2,2012188,2,17.200,4.500,1668,16132,-1716,,,,,,,
2,2015188,2,17.200,4.500,1596,16220,-1784,,,,,,,
2,2017188,2,17.200,4.500,1564,16284,-1640,,,,,,,
2,2020188,2,17.200,4.500,1608,16216,-1712,,,,,,,
2,2022188,2,17.200,4.500,1684,16236,-1744,,,,,,,
2,2025188,2,17.200,4.500,1592,16204,-1676,,,,,,,
2,2027188,2,17.200,4.500,1584,16156,-1500,,,,,,,
2,2030188,2,17.200,4.500,1524,16228,-1676,,,,,,,
2,2032188,2,17.200,4.500,1600,16120,-1708,,,,,,,
2,2035188,2,17.200,4.500,1600,16232,-1800,,,,,,,
2,2037188,2,17.200,4.500,1580,16220,-1716,,,,,,,
2,2040188,2,17.200,4.500,1572,16088,-1632,,,,,,,
2,2042188,2,17.200,4.500,1692,16284,-1556,,,,,,,
2,2045188,2,17.200,4.500,1576,16252,-1644,,,,,,,
2,2047188,2,17.200,4.500,1604,16232,-1680,,,,,,,
2,2050188,2,17.200,4.500,1604,16196,-1476,,,,,,,
2,2052188,2,17.200,4.500,1628,16312,-1704,,,,,,,
2,2055188,2,17.200,4.500,1696,16272,-1716,,,,,,,
2,2057188,2,17.200,4.500,1692,16160,-1576,,,,,,,
2,2060188,2,17.200,4.500,1668,16220,-1696,,,,,,,
2,2062188,2,17.200,4.500,1616,16112,-1660,,,,,,,
2,2065188,2,17.200,4.500,1608,16172,-1804,,,,,,,
2,2067188,2,17.200,4.500,1572,16204,-1728,,,,,,,
2,2070188,2,17.200,4.500,1516,16204,-1768,,,,,,,
2,2072188,2,17.200,4.500,1468,16184,-1724,,,,,,,
2,2075188,2,17.200,4.500,1488,16240,-1552,,,,,,,
2,2077188,2,17.200,4.500,1524,16168,-1728,,,,,,,
2,2080188,2,17.200,4.500,1588,16196,-1500,,,,,,,
2,2082188,2,17.200,4.500,1624,16304,-1596,,,,,,,
2,2085188,2,17.200,4.500,1668,16216,-1624,,,,,,,
2,2087188,2,17.200,4.500,1704,16196,-1508,,,,,,,
2,2090188,2,17.200,4.500,1684,16224,-1560,,,,,,,
2,2092188,2,17.200,4.500,1660,16244,-1592,,,,,,,
2,2095188,2,17.200,4.500,1552,16224,-1600,,,,,,,
2,2097188,2,17.200,4.500,1580,16236,-1336,,,,,,,
2,2100188,2,17.200,4.500,1588,16200,-1608,,,,,,,
2,2102188,2,17.200,4.500,1480,16200,-1668,,,,,,,
2,2105188,2,17.200,4.500,1584,16184,-1704,,,,,,,
2,2107188,2,17.200,4.500,1608,16068,-1696,,,,,,,
2,2110188,2,17.200,4.500,1416,16228,-1708,,,,,,,
2,2112188,2,17.200,4.500,1568,16176,-1816,,,,,,,
2,2115188,2,17.200,4.500,1620,16328,-1608,,,,,,,
2,2117188,2,17.200,4.500,1600,16236,-1472,,,,,,,
2,2120188,2,17.200,4.500,1544,16244,-1656,,,,,,,
2,2122188,2,17.200,4.500,1524,16284,-1680,,,,,,,
2,2125188,2,17.200,4.500,1572,16296,-1524,,,,,,,
2,2127188,2,17.200,4.500,1684,16164,-1468,,,,,,,
2,2130188,2,17.200,4.500,1704,16292,-1616,,,,,,,
2,2132188,2,17.200,4.500,1640,16168,-1584,,,,,,,
2,2135188,2,17.200,4.500,1724,16264,-1580,,,,,,,
2,2137188,2,17.200,4.500,1672,16228,-1496,,,,,,,
2,2140188,2,17.200,4.500,1496,16172,-1580,,,,,,,
2,2142188,2,17.200,4.500,1552,16344,-1648,,,,,,,
2,2145188,2,17.200,4.500,1352,16248,-1676,,,,,,,
2,2147188,2,17.200,4.500,1552,16176,-1692,,,,,,,
2,2150188,2,17.200,4.500,1512,16232,-1648,,,,,,,
2,2152188,2,17.200,4.500,1520,16268,-1664,,,,,,,
2,2155188,2,17.200,4.500,1416,16216,-1560,,,,,,,
2,2157188,2,17.200,4.500,1740,16324,-1516,,,,,,,
2,2160188,2,17.200,4.500,1660,16252,-1644,,,,,,,
2,2162188,2,17.200,4.500,1584,16248,-1748,,,,,,,
2,2165188,2,17.200,4.500,1624,16272,-1812,,,,,,,
2,2167188,2,17.200,4.500,1632,16148,-1752,,,,,,,
2,2170188,2,17.200,4.500,1668,16188,-1680,,,,,,,
2,2172188,2,17.200,4.500,1540,16212,-1648,,,,,,,
2,2175188,2,17.200,4.500,1504,16268,-1656,,,,,,,
2,2177188,2,17.200,4.500,1544,16160,-1700,,,,,,,
2,2180188,2,17.200,4.500,1616,16168,-1740,,,,,,,
2,2182188,2,17.200,4.500,1600,16240,-1516,,,,,,,
2,2185188,2,17.200,4.500,1604,16104,-1700,,,,,,,
2,2187188,2,17.200,4.500,1596,16360,-1632,,,,,,,
2,2190188,2,17.200,4.500,1684,16364,-1688,,,,,,,
2,2192188,2,17.200,4.500,1632,16228,-1440,,,,,,,
2,2195188,2,17.200,4.500,1644,16224,-1636,,,,,,,
2,2197188,2,17.200,4.500,1464,16284,-1600,,,,,,,
2,2200188,2,17.200,4.500,1448,16364,-1764,,,,,,,
2,2202188,2,17.200,4.500,1496,16188,-1596,,,,,,,
2,2205188,2,17.200,4.500,1564,16200,-1696,,,,,,,
2,2207188,2,17.200,4.500,1508,16220,-1656,,,,,,,
2,2210188,2,17.200,4.500,1480,16156,-1708,,,,,,,
2,2212188,2,17.200,4.500,1676,16292,-1716,,,,,,,
2,2215188,2,17.200,4.500,1708,16132,-1628,,,,,,,
2,2217188,2,17.200,4.500,1584,16136,-1680,,,,,,,
2,2220188,2,17.200,4.500,1536,16220,-1616,,,,,,,
2,2222188,2,17.200,4.500,1580,16212,-1616,,,,,,,
2,2225188,2,17.200,4.500,1708,16256,-1656,,,,,,,
2,2227188,2,17.200,4.500,1512,16160,-1708,,,,,,,
2,2230188,2,17.200,4.500,1620,16312,-1624,,,,,,,
2,2232188,2,17.200,4.500,1604,16172,-1544,,,,,,,
2,2235188,2,17.200,4.500,1664,16200,-1644,,,,,,,
2,2237188,2,17.200,4.500,1696,16348,-1664,,,,,,,
2,2240188,2,17.200,4.500,1464,16404,-1724,,,,,,,
2,2242188,2,17.200,4.500,1624,16124,-1544,,,,,,,
2,2245188,2,17.200,4.500,1636,16164,-1688,,,,,,,
2,2247188,2,17.200,4.500,1488,16256,-1748,,,,,,,
2,2250188,2,17.200,4.500,1532,16352,-1748,,,,,,,
2,2252188,2,17.200,4.500,1632,16060,-1636,,,,,,,
2,2255188,2,17.200,4.500,1732,16184,-1552,,,,,,,
2,2257188,2,17.200,4.500,1736,16260,-1576,,,,,,,
2,2260188,2,17.200,4.500,1680,16292,-1740,,,,,,,
2,2262188,2,17.200,4.500,1660,16284,-1800,,,,,,,
2,2265188,2,17.200,4.500,1600,16228,-1564,,,,,,,
2,2267188,2,17.200,4.500,1684,16252,-1624,,,,,,,
2,2270188,2,17.200,4.500,1580,16284,-1668,,,,,,,
2,2272188,2,17.200,4.500,1492,16236,-1504,,,,,,,
2,2275188,2,17.200,4.500,1484,16280,-1700,,,,,,,
2,2277188,2,17.200,4.500,1528,16172,-1628,,,,,,,
2,2280188,2,17.200,4.500,1544,16132,-1592,,,,,,,
2,2282188,2,17.200,4.500,1536,16280,-1696,,,,,,,
2,2285188,2,17.200,4.500,1620,16288,-1468,,,,,,,
2,2287188,2,17.200,4.500,1684,16260,-1600,,,,,,,
2,2290188,2,17.200,4.500,1680,16288,-1516,,,,,,,
2,2292188,2,17.200,4.500,1700,16252,-1596,,,,,,,
2,2295188,2,17.200,4.500,1660,16268,-1540,,,,,,,
2,2297188,2,17.200,4.500,1552,16288,-1644,,,,,,,
2,2300188,2,17.200,4.500,1712,16252,-1712,,,,,,,
2,2302188,2,17.200,4.500,1600,16200,-1592,,,,,,,
2,2305188,2,17.200,4.500,1544,16284,-1700,,,,,,,
2,2307188,2,17.200,4.500,1680,16268,-1672,,,,,,,
2,2310188,2,17.200,4.500,1544,16204,-1644,,,,,,,
2,2312188,2,17.200,4.500,1564,16212,-1668,,,,,,,
2,2315188,2,17.200,4.500,1496,16280,-1744,,,,,,,
2,2317188,2,17.200,4.500,1512,16220,-1700,,,,,,,
2,2320188,2,17.200,4.500,1524,16228,-1480,,,,,,,
2,2322188,2,17.200,4.500,1648,16132,-1648,,,,,,,
2,2325188,2,17.200,4.500,1460,16172,-1560,,,,,,,
2,2327188,2,17.200,4.500,1656,16336,-1616,,,,,,,
2,2330188,2,17.200,4.500,1640,16108,-1640,,,,,,,
2,2332188,2,17.200,4.500,1632,16224,-1552,,,,,,,
2,2335188,2,17.200,4.500,1680,16336,-1484,,,,,,,
2,2337188,2,17.200,4.500,1624,16216,-1576,,,,,,,
2,2340188,2,17.200,4.500,1756,16256,-1584,,,,,,,
2,2342188,2,17.200,4.500,1648,16304,-1492,,,,,,,
2,2345188,2,17.200,4.500,1500,16396,-1652,,,,,,,
2,2347188,2,17.200,4.500,1588,16192,-1608,,,,,,,
2,2350188,2,17.200,4.500,1488,16180,-1700,,,,,,,
2,2352188,2,17.200,4.500,1564,16232,-1564,,,,,,,
2,2355188,2,17.200,4.500,1512,16180,-1608,,,,,,,
2,2357188,2,17.200,4.500,1508,16184,-1736,,,,,,,
2,2360188,2,17.200,4.500,1564,16180,-1544,,,,,,,
2,2362188,2,17.200,4.500,1604,16164,-1644,,,,,,,
2,2365188,2,17.200,4.500,1528,16272,-1676,,,,,,,
2,2367188,2,17.200,4.500,1732,16124,-1608,,,,,,,
2,2370188,2,17.200,4.500,1624,16220,-1644,,,,,,,
2,2372188,2,17.200,4.500,1852,16232,-1480,,,,,,,
2,2375188,2,17.200,4.500,1656,16284,-1580,,,,,,,
2,2377188,2,17.200,4.500,1588,16276,-1744,,,,,,,
2,2380188,2,17.200,4.500,1496,16196,-1616,,,,,,,
2,2382188,2,17.200,4.500,1680,16316,-1548,,,,,,,
2,2385188,2,17.200,4.500,1600,16252,-1744,,,,,,,
2,2387188,2,17.200,4.500,1596,16212,-1744,,,,,,,
2,2390188,2,17.200,4.500,1608,16276,-1604,,,,,,,
2,2392188,2,17.200,4.500,1676,16212,-1660,,,,,,,
2,2395188,2,17.200,4.500,1564,16212,-1576,,,,,,,
2,2397188,2,17.200,4.500,1520,16212,-1552,,,,,,,
2,2400188,2,17.200,4.500,1600,16160,-1648,,,,,,,
2,2402188,2,17.200,4.500,1648,16212,-1676,,,,,,,
2,2405188,2,17.200,4.500,1640,16340,-1532,,,,,,,
2,2407188,2,17.200,4.500,1548,16088,-1700,,,,,,,
2,2410188,2,17.200,4.500,1520,16140,-1504,,,,,,,
2,2412188,2,17.200,4.500,1556,16244,-1604,,,,,,,
2,2415188,2,17.200,4.500,1616,16256,-1628,,,,,,,
2,2417188,2,17.200,4.500,1576,16204,-1760,,,,,,,
2,2420188,2,17.200,4.500,1588,16220,-1624,,,,,,,
2,2422188,2,17.200,4.500,1588,16216,-1596,,,,,,,
2,2425188,2,17.200,4.500,1620,16280,-1612,,,,,,,
2,2427188,2,17.200,4.500,1588,16220,-1500,,,,,,,
2,2430188,2,17.200,4.500,1700,16188,-1472,,,,,,,
2,2432188,2,17.200,4.500,1476,16276,-1568,,,,,,,
2,2435188,2,17.200,4.500,1652,16324,-1556,,,,,,,
2,2437188,2,17.200,4.500,1680,16252,-1664,,,,,,,
2,2440188,2,17.200,4.500,1676,16180,-1484,,,,,,,
2,2442188,2,17.200,4.500,1560,16284,-1620,,,,,,,
2,2445188,2,17.200,4.500,1584,16248,-1648,,,,,,,
2,2447188,2,17.200,4.500,1680,16212,-1716,,,,,,,
2,2450188,2,17.200,4.500,1624,16336,-1652,,,,,,,
2,2452188,2,17.200,4.500,1564,16204,-1764,,,,,,,
2,2455188,2,17.200,4.500,1612,16224,-1588,,,,,,,
2,2457188,2,17.200,4.500,1540,16244,-1680,,,,,,,
2,2460188,2,17.200,4.500,1620,16196,-1800,,,,,,,
2,2462188,2,17.200,4.500,1488,16252,-1548,,,,,,,
2,2465188,2,17.200,4.500,1628,16316,-1788,,,,,,,
2,2467188,2,17.200,4.500,1716,16156,-1528,,,,,,,
2,2470188,2,17.200,4.500,1700,16240,-1788,,,,,,,
2,2472188,2,17.200,4.500,1700,16180,-1796,,,,,,,
2,2475188,2,17.200,4.500,1604,16236,-1568,,,,,,,
2,2477188,2,17.200,4.500,1612,16304,-1464,,,,,,,
2,2480188,2,17.200,4.500,1632,16144,-1516,,,,,,,
2,2482188,2,17.200,4.500,1576,16216,-1592,,,,,,,
2,2485188,2,17.200,4.500,1556,16200,-1800,,,,,,,
2,2487188,2,17.200,4.500,1520,16248,-1692,,,,,,,
2,2490188,2,17.200,4.500,1468,16172,-1600,,,,,,,
2,2492188,2,17.200,4.500,1660,16220,-1628,,,,,,,
2,2495188,2,17.200,4.500,1572,16276,-1628,,,,,,,
